PID,RegistrationID,TestName,InstrumentID,AssessmentName,InstrumentTitle,Key,Value
567,8BBA0D7F-5C3D-4E9C-9FE6-31F69B2960DF,Mullen_Rec,55831CCC-23D8-4E45-9572-443E0F79E638,MR RT 21023 7,Mullen Receptive,InstrumentBreakoff,2
567,8BBA0D7F-5C3D-4E9C-9FE6-31F69B2960DF,Mullen_Rec,55831CCC-23D8-4E45-9572-443E0F79E638,MR RT 21023 7,Mullen Receptive,InstrumentStatus2,3
567,F117EF5E-822B-4100-BB6F-EAD051CDF54E,Mullen_Rec,B82FA511-D414-4E67-9645-3E0BA3C044FA,MR RT 21023 4,Mullen Receptive,ComputedScore,17.0
567,F117EF5E-822B-4100-BB6F-EAD051CDF54E,Mullen_Rec,B82FA511-D414-4E67-9645-3E0BA3C044FA,MR RT 21023 4,Mullen Receptive,ItemCount,15
567,F117EF5E-822B-4100-BB6F-EAD051CDF54E,Mullen_Rec,B82FA511-D414-4E67-9645-3E0BA3C044FA,MR RT 21023 4,Mullen Receptive,Language,en-US
567,F117EF5E-822B-4100-BB6F-EAD051CDF54E,Mullen_Rec,B82FA511-D414-4E67-9645-3E0BA3C044FA,MR RT 21023 4,Mullen Receptive,InstrumentBreakoff,1
567,F117EF5E-822B-4100-BB6F-EAD051CDF54E,Mullen_Rec,B82FA511-D414-4E67-9645-3E0BA3C044FA,MR RT 21023 4,Mullen Receptive,InstrumentStatus2,3
567,F117EF5E-822B-4100-BB6F-EAD051CDF54E,Mullen_Rec,B82FA511-D414-4E67-9645-3E0BA3C044FA,MR RT 21023 4,Mullen Receptive,InstrumentSandSReason,5
567,F117EF5E-822B-4100-BB6F-EAD051CDF54E,Mullen_Rec,B82FA511-D414-4E67-9645-3E0BA3C044FA,MR RT 21023 4,Mullen Receptive,InstrumentRCReasonOther,Delayed
567,A6951D82-F9A8-466A-9BE1-07CC09804C8F,Mullen_Rec,0ACCB401-686E-4453-853F-2E5E3DCD3843,MR RT 21023 9,Mullen Receptive,ComputedScore,14.0
567,A6951D82-F9A8-466A-9BE1-07CC09804C8F,Mullen_Rec,0ACCB401-686E-4453-853F-2E5E3DCD3843,MR RT 21023 9,Mullen Receptive,ItemCount,4
567,A6951D82-F9A8-466A-9BE1-07CC09804C8F,Mullen_Rec,0ACCB401-686E-4453-853F-2E5E3DCD3843,MR RT 21023 9,Mullen Receptive,Language,en-US
567,A6951D82-F9A8-466A-9BE1-07CC09804C8F,Mullen_Rec,0ACCB401-686E-4453-853F-2E5E3DCD3843,MR RT 21023 9,Mullen Receptive,InstrumentBreakoff,2
567,A6951D82-F9A8-466A-9BE1-07CC09804C8F,Mullen_Rec,0ACCB401-686E-4453-853F-2E5E3DCD3843,MR RT 21023 9,Mullen Receptive,InstrumentStatus2,3
567,0509AFD3-ACBD-425A-9F82-C0A002658569,Mullen_Rec,AA56243C-193A-482D-956C-A5844F6F409E,MR RT 21023 1,Mullen Receptive,ComputedScore,13.0
567,0509AFD3-ACBD-425A-9F82-C0A002658569,Mullen_Rec,AA56243C-193A-482D-956C-A5844F6F409E,MR RT 21023 1,Mullen Receptive,ItemCount,15
567,0509AFD3-ACBD-425A-9F82-C0A002658569,Mullen_Rec,AA56243C-193A-482D-956C-A5844F6F409E,MR RT 21023 1,Mullen Receptive,Language,en-US
567,0509AFD3-ACBD-425A-9F82-C0A002658569,Mullen_Rec,AA56243C-193A-482D-956C-A5844F6F409E,MR RT 21023 1,Mullen Receptive,InstrumentBreakoff,1
567,0509AFD3-ACBD-425A-9F82-C0A002658569,Mullen_Rec,AA56243C-193A-482D-956C-A5844F6F409E,MR RT 21023 1,Mullen Receptive,InstrumentStatus2,3
567,0509AFD3-ACBD-425A-9F82-C0A002658569,Mullen_Rec,AA56243C-193A-482D-956C-A5844F6F409E,MR RT 21023 1,Mullen Receptive,InstrumentSandSReason,5
567,0509AFD3-ACBD-425A-9F82-C0A002658569,Mullen_Rec,AA56243C-193A-482D-956C-A5844F6F409E,MR RT 21023 1,Mullen Receptive,InstrumentRCReasonOther,Delayed
